"STATE","COUNTY","deaths","population","pop.density","deaths.100k","hisp.latino.pct","black.pct","native.pct","median.age","median.income","pct.public.transpo","high.risk.job","mask.frequent","R.pres.margin","health.condition","avg.temp","mask.mand.days","mask.mand.flag","stay.home.days","stay.home.flag","bars.closed.days","bars.closed.flag","rest.closed.days","rest.closed.flag","county.class"
"OH",111,44,13654,11.56807146294,322.249890142083,1.2,0.4,0,46.5,45289,0.6,40.99,38.89,53.97,50.9,52.1,243,1,44,1,61,1,61,1,8
"OH",113,1041,531687,444.965615108793,195.791885075242,3,20.3,0.2,39.2,51542,2.5,28.63,60.92,-2.25,50,53.4,258,1,44,1,61,1,61,1,2
"OH",115,24,14508,13.4515392194489,165.425971877585,0.4,4.9,0.1,44.5,42341,0.4,43.89,33.46,48.43,57.2,52.7,243,1,44,1,61,1,61,1,6
"OH",117,40,35328,33.5855467383196,113.224637681159,1.5,0.9,0.1,42.2,59452,0.8,37.2,46.51,54.34,49.7,50.9,243,1,44,1,61,1,61,1,1
"OH",119,135,86215,50.091047996441,156.585280983588,1.1,3.1,0.3,40.3,47254,0.3,38.63,41.78,39.28,49.9,52.4,243,1,44,1,61,1,61,1,4
"OH",121,39,14424,13.992384879288,270.382695507488,0.9,5.6,0.2,50.4,46897,0.7,41.66,35.92,62.51,54.3,52.3,243,1,44,1,61,1,61,1,7
"OH",123,81,40525,61.4312514141504,199.876619370759,5,1.2,0.3,49.3,59099,0.9,36.24,61.12,23.41,49.2,52.2,243,1,44,1,61,1,61,1,4
"OH",125,42,18672,17.3119516625091,224.935732647815,4.8,0.8,0.1,42.1,55330,0,45.73,29.31,51.47,49.4,50.8,243,1,44,1,61,1,61,1,6
"OH",127,50,36134,34.20018216372,138.37383074113,0.9,0.4,0.3,40.2,50150,0.5,43.11,31.09,49.53,52.5,52.2,243,1,44,1,61,1,61,1,1
"OH",129,122,58457,45.0301351683226,208.700412268847,1.4,3.3,0.3,39.7,63633,0.1,31.12,51.24,47.01,48.1,53.3,256,1,44,1,61,1,61,1,1
"OH",13,174,67006,48.6184324982303,259.678237769752,1,3.9,0.2,44.6,50904,0.5,34.83,46.65,43.59,50.6,51.7,243,1,44,1,61,1,61,1,3
"OH",131,35,27772,24.3544588134777,126.026213452398,0.5,1.7,0.5,40.8,42832,0.3,40.85,41.06,48.72,55.9,53.8,243,1,44,1,61,1,61,1,7
"OH",133,214,162466,128.698916197185,131.719867541516,1.8,4,0.1,38,57618,0.6,33.98,55.71,12.46,40.8,50.8,243,1,44,1,61,1,61,1,2
"OH",135,104,40882,37.2080362000681,254.390685387212,0.9,0.5,0.1,42.7,58957,0,39.11,37.75,57.45,50.4,52,243,1,44,1,61,1,61,1,6
"OH",137,103,33861,27.0934901649198,304.184755323233,6.2,0.4,0,39.8,64822,0.3,37.88,28.31,66.35,42,51.8,243,1,44,1,61,1,61,1,6
"OH",139,211,121154,94.4573643576452,174.158509005068,1.9,8.8,0.1,41.1,49547,0.9,36.5,42.12,39.74,47.7,50.8,249,1,44,1,61,1,61,1,3
"OH",141,161,76666,42.9517981157428,210.001826102836,1.3,5.1,0,41,51092,0.8,35.69,44.87,35.2,52.8,53.5,243,1,44,1,61,1,61,1,4
"OH",143,125,58518,55.3439669347574,213.609487679005,9.9,2.9,0.3,42.2,54089,0.5,44.44,47.11,27.6,43.5,51.9,243,1,44,1,61,1,61,1,4
"OH",145,105,75314,47.6590278672937,139.41631038054,1.4,2.8,0.3,39.9,41330,0.2,33.63,38.86,42.22,55.2,54.3,249,1,44,1,61,1,61,1,4
"OH",147,126,55178,38.6630229410338,228.351879372214,5.1,2.8,0.1,39.9,52500,0.4,43.44,28.06,34.17,50.6,51.5,243,1,44,1,61,1,61,1,4
"OH",149,95,48590,46.0166461178208,195.513480139946,1.6,2.5,0.3,39.5,63806,0.1,43.62,20.28,63.18,48.3,51.4,243,1,44,1,61,1,61,1,4
"OH",15,61,43432,34.254749175057,140.449438202247,1,0.8,0.1,42.1,54575,0.1,39.35,41.83,57.36,49.1,53.5,243,1,44,1,61,1,61,1,1
"OH",151,929,370606,248.740542854438,250.670523413005,2.1,7.4,0.1,42.1,53860,1.2,32.41,52.7,18.53,48.3,51.7,243,1,44,1,61,1,61,1,2
"OH",153,999,541013,506.0312977626,184.653603517845,2.1,14.4,0.2,41,57181,1.5,26.66,56.71,-9.57,45.8,51.8,256,1,44,1,61,1,61,1,2
"OH",155,482,197974,123.666200893165,243.466313758372,1.8,8.1,0.1,44.3,47280,0.6,37.56,53.73,10.57,51.1,50.4,258,1,44,1,61,1,61,1,2
"OH",157,248,91987,62.5961917479166,269.603313511692,2.8,0.6,0.2,41,53243,0.1,41.62,34.12,39.92,44.5,51.7,243,1,44,1,61,1,61,1,4
"OH",159,49,58988,52.7502492643331,83.0677425917136,1.7,2.6,0.3,38,86715,0.8,27.35,46.55,31.48,44.5,51.4,249,1,44,1,61,1,61,1,1
"OH",161,64,28275,26.6822597383654,226.348364279399,3.4,1.3,0,41.2,54254,0.2,43.36,21.61,57.35,48.7,51.1,243,1,44,1,61,1,61,1,6
"OH",163,17,13085,12.2517789583047,129.919755445166,0.7,0.3,0.1,42.9,45673,0.5,47.75,38.15,54.74,57.1,52.8,243,1,44,1,61,1,61,1,8
"OH",165,303,234602,225.645825862746,129.15490916531,2.8,3.3,0.1,39.4,87125,0.4,21.85,64.86,30.8,40.9,53.7,243,1,44,1,61,1,61,1,1
"OH",167,109,59911,36.6024002418477,181.936539199813,1.1,1.2,0.4,44.3,50021,0.5,32.66,37.79,40.79,46.9,53.7,243,1,44,1,61,1,61,1,4
"OH",169,222,115710,80.5276896336375,191.858957739176,2,1.4,0.2,38.7,58300,0.2,37.6,46.84,37.03,47.5,50.9,243,1,44,1,61,1,61,1,4
"OH",17,604,383134,317.087596269878,157.647193932149,4.7,8,0.1,36.7,66117,0.5,28.43,53.34,23.98,41.7,53.5,258,1,44,1,61,1,61,1,1
"OH",171,78,36692,33.6777140879834,212.580398997057,4.5,1.1,0.3,41.4,53183,0.9,42.74,42.71,46.16,48.7,50,243,1,44,1,61,1,61,1,6
"OH",173,198,130817,81.8403172134874,151.356475075869,5.6,2.6,0.2,34.9,62390,0.2,31.37,57.45,7.6,41.8,52.3,256,1,44,1,61,1,61,1,2
"OH",175,56,21772,20.6602268325894,257.211096821606,3,0.2,0,42.1,55767,0.2,42.6,42.74,50.3,45.6,52.2,243,1,44,1,61,1,61,1,7
"OH",19,48,26914,26.3335838484195,178.345842312551,1.3,0.3,0,45.5,55267,0,40.43,39.15,52.73,53.4,51.4,243,1,44,1,61,1,61,1,2
"OH",21,58,38885,34.9975574791973,149.157772920149,1.6,1.8,0.4,41.9,60112,0,42.51,32.37,47.7,49.1,51.1,243,1,44,1,61,1,61,1,6
"OH",23,306,134083,130.442671154749,228.216850756621,3.4,8,0.2,41.1,50873,0.7,37.41,47.35,23.29,49.1,52,243,1,44,1,61,1,61,1,3
"OH",25,253,206428,176.114259622782,122.560892902126,1.9,1.4,0.1,40,66968,0.3,28.01,58.59,36.64,48.8,54.1,256,1,44,1,61,1,61,1,1
"OH",27,66,41968,39.6444582809599,157.262676324819,1.6,2,0,39.4,52815,0.4,38.05,45.6,52.57,51,52.7,243,1,44,1,61,1,61,1,6
"OH",29,230,101883,73.9537426326325,225.749143625531,1.8,2,0.1,44.1,48345,0.3,39.88,55.26,44.86,50.7,51,243,1,44,1,61,1,61,1,4
"OH",3,239,102351,98.1701880148101,233.510175767701,3.1,11.8,0.2,39.2,53131,0.7,38.9,31.78,39.51,47.2,51.9,249,1,44,1,61,1,61,1,3
"OH",31,60,36600,25.0561033880875,163.934426229508,1.1,1.1,0.2,41.3,46606,0.4,42.48,25.98,48.99,47.9,51.6,243,1,44,1,61,1,61,1,6
"OH",33,110,41494,39.8743190369809,265.09856846773,1.7,1,0.1,43,44971,0.3,40.17,48.38,50.86,51.6,51.2,243,1,44,1,61,1,61,1,4
"OH",35,2208,1235072,1042.98539449724,178.775002590942,5.9,29.2,0.1,40.4,50366,4.6,25.09,61.11,-34.12,45.2,51.5,258,1,44,1,61,1,61,1,1
"OH",37,129,51113,32.9957660899136,252.3819771878,1.6,0.7,0.3,41.9,55620,0.5,43.34,27.38,63.66,51.1,51.9,243,1,44,1,61,1,61,1,6
"OH",39,98,38087,35.740631542205,257.305642345157,10,1.4,0.4,40.4,59931,0.3,41.39,46.42,36.41,52.5,50.7,243,1,44,1,61,1,61,1,4
"OH",41,135,209177,182.250527729924,64.5386443060183,2.6,3.3,0.1,38.8,106908,0.3,15.95,64.18,6.84,40.1,51.8,249,1,44,1,61,1,61,1,1
"OH",43,164,74266,114.109123403161,220.82783507931,4.4,8.6,0.3,44.8,54226,1.1,37.09,63.18,11.57,48,51.7,243,1,44,1,61,1,61,1,4
"OH",45,204,157574,120.626199727797,129.462982471728,2.2,7.2,0,39.2,67609,0.4,27.91,52.84,23.49,48.7,52.5,256,1,44,1,61,1,61,1,1
"OH",47,50,28525,27.1029132581784,175.284837861525,2.1,2.3,0,41.4,47308,0.6,39.12,30.36,51.52,55.6,52.5,243,1,44,1,61,1,61,1,6
"OH",49,1460,1316756,954.894426595435,110.878553050072,5.5,22.3,0.2,34.1,61305,2.4,23.83,61.9,-31.39,39,52.8,258,1,44,1,61,1,61,1,1
"OH",5,97,53484,48.8201684458837,181.362650512303,1.4,0.7,0,40.4,52823,0.4,37.04,43.99,48.73,48.6,50.7,243,1,44,1,61,1,61,1,4
"OH",51,72,42126,40.1160557511928,170.915823956701,8.7,0.4,0.3,41.1,63092,0.3,40.23,33.77,39.82,47.5,50.8,243,1,44,1,61,1,61,1,2
"OH",53,50,29898,24.7437347962234,167.235266573015,1.4,2.2,0.4,40.7,44858,0.2,35.32,46.48,55.48,56.5,53.8,243,1,44,1,61,1,61,1,6
"OH",55,150,93649,90.3273069561065,160.172559237151,1.5,1.4,0.1,44.8,82303,0.4,26.68,63.32,23.1,43.7,49.9,243,1,44,1,61,1,61,1,1
"OH",57,247,168937,157.72119445474,146.208349858231,2.8,6.7,0.1,38.3,68720,0.5,21.63,52.16,19.49,41.3,52.8,243,1,44,1,61,1,61,1,2
"OH",59,53,38875,28.7402800640819,136.334405144695,1.2,1.1,0.3,42.2,45917,0.3,37.81,42.08,48.44,52.7,51.9,243,1,44,1,61,1,61,1,6
"OH",61,1248,817473,778.545952298334,152.665592625078,3.3,25.4,0.1,36.8,57212,3.5,24.51,55.12,-15.87,44.5,54.4,258,1,44,1,61,1,61,1,1
"OH",63,132,75783,55.0698527396836,174.181544673608,5.5,1.6,0.1,39.3,58450,0.4,35.72,37.6,37.54,46.5,52.2,243,1,44,1,61,1,61,1,4
"OH",65,65,31365,25.7505314424481,207.237366491312,1.7,0.7,0,35.9,50506,0,44.93,37.03,51.99,49,52,243,1,44,1,61,1,61,1,6
"OH",67,38,15040,14.4333290611383,252.659574468085,0.4,2.9,0.1,46.3,49689,0,46.18,36.73,52.57,54.3,51.6,243,1,44,1,61,1,61,1,6
"OH",69,67,27006,25.0644705916184,248.093016366733,7.7,0.9,0.1,41.1,59695,0.5,41.22,46.7,43.46,44.9,51.5,243,1,44,1,61,1,61,1,6
"OH",7,179,97241,53.47774937196,184.078732222005,4.2,3.4,0.1,42.5,46700,0.4,40.67,49.46,23.54,50,50.1,243,1,44,1,61,1,61,1,4
"OH",71,65,43161,30.1302640194664,150.598920321587,1.1,1.4,0.3,40.8,44169,0.2,42.86,46.96,60.37,52,52.8,243,1,44,1,61,1,61,1,6
"OH",73,62,28264,25.8996276297165,219.360317011039,1,0.8,0,43.1,52363,0.9,38.19,38.1,42.37,53,52.5,243,1,44,1,61,1,61,1,1
"OH",75,101,43960,40.1622755831327,229.75432211101,1,0.1,0,31.5,63753,0.3,50.89,45.97,67.98,42.7,50.9,243,1,44,1,61,1,61,1,7
"OH",77,122,58266,45.7022773670084,209.384546733944,6.6,1.2,0.2,39.8,52560,0.3,44.83,37.07,41.18,49.1,51,258,1,44,1,61,1,61,1,4
"OH",79,54,32413,29.7749696659172,166.599821059451,1.1,0.6,0,40.1,47550,0.3,39.28,34.2,54.06,59.2,53.4,243,1,44,1,61,1,61,1,7
"OH",81,158,65325,61.8001014344719,241.867585151167,1.5,5.4,0.1,44.8,46581,0.5,34.85,42.21,38.4,55.3,51.8,243,1,44,1,61,1,61,1,3
"OH",83,112,62322,45.7901046406827,179.711819261256,1.5,0.9,0.1,39.4,57749,0.7,32.99,52.77,43.8,47.5,50.8,243,1,44,1,61,1,61,1,4
"OH",85,387,230149,387.58181525179,168.151936354275,4.4,4.1,0.1,43.8,64466,1,28.7,54.65,13.61,45.2,51.2,243,1,44,1,61,1,61,1,1
"OH",87,102,59463,50.6377437331762,171.535240401594,1,2,0,41.8,45118,0.1,34.24,40.13,45.57,54.9,54.7,243,1,44,1,61,1,61,1,2
"OH",89,222,176862,100.064563374896,125.52159310649,1.9,3.7,0.1,39.7,64589,0.2,29.74,54.03,28.09,42.8,51.7,249,1,44,1,61,1,61,1,1
"OH",9,60,65327,50.0808022201357,91.8456380975707,1.9,2.9,0.2,29.6,40905,1.1,30.4,41.54,-15,42,53.1,249,1,44,1,61,1,61,1,4
"OH",91,77,45672,38.4598587867869,168.59344894027,1.6,1.7,0.1,41.4,56754,0.2,42.52,18.85,55.24,48.2,50.8,243,1,44,1,61,1,61,1,6
"OH",93,504,309833,243.870214679178,162.668276135854,10,7.9,0.3,41.8,58427,0.7,31.54,51.01,2.45,45.7,51.2,256,1,44,1,61,1,61,1,1
"OH",95,818,428348,486.911956917965,190.966223724635,7.1,18.8,0.2,37.8,48736,1.7,32.14,56.79,-16.77,48,52.4,249,1,44,1,61,1,61,1,2
"OH",97,65,44731,37.0765026091092,145.313093827547,2,5.8,0.1,40.8,68022,0.4,35.17,44.96,40.98,46.7,52.1,243,1,44,1,61,1,61,1,1
"OH",99,603,228683,214.575077667948,263.683789350323,6,14.6,0.2,43.5,46042,1.2,31.03,52.73,1.9,53.3,50.6,243,1,44,1,61,1,61,1,2
"AZ",1,432,71887,2.47856411009038,600.943146883303,6.3,0.5,73.1,35,32508,1,31.02,70.25,-33.68,48,52,0,0,36,1,238,1,52,1,6
"AZ",11,10,9498,1.99072413516822,105.285323225942,46.8,2,3.6,34.5,63473,0,52.71,54.49,33.92,42.3,58.8,0,0,36,1,111,1,52,1,7
"AZ",12,80,21108,1.81246013224191,379.003221527383,27.6,0.9,11.5,56.5,34643,0.3,35.65,57.17,38.78,54.5,73.2,0,0,36,1,224,1,52,1,6
"AZ",13,10187,4485414,188.205526781025,227.113929728672,31,5.3,1.6,36.4,64468,2,24.78,73.56,-2.18,39.3,72.9,0,0,36,1,238,1,52,1,1
"AZ",15,747,212181,6.14482617199299,352.057912819715,16.4,1,2,51.6,45587,1,34.23,58.66,51.29,47.4,64.5,0,0,36,1,238,1,52,1,3
"AZ",17,547,110924,4.30454178573467,493.130431646893,11.4,0.7,43.5,37.3,40067,1.3,30.88,60.34,8.25,47.8,53.8,0,0,36,1,238,1,52,1,4
"AZ",19,2419,1047279,44.0059122004537,230.979519306699,37.2,3.3,2.5,38.5,53379,2.3,24.83,76.02,-18.67,40.4,70,0,0,36,1,238,1,52,1,2
"AZ",21,905,462789,33.2989707033723,195.553481176087,30.2,4.1,4.3,39.3,58174,0.2,27.67,66.85,17.28,51.1,71.2,0,0,36,1,238,1,52,1,1
"AZ",23,180,46498,14.5222146409184,387.1134242333,83.5,0.2,0.2,36.7,41259,0.8,29.52,83.77,-35.5,46,62.6,0,0,36,1,238,1,52,1,4
"AZ",25,522,235099,11.1748935367488,222.034121795499,14.5,0.6,1.3,53.4,52451,0.4,28.28,64.08,29.26,44.9,61.5,0,0,36,1,238,1,52,1,3
"AZ",27,845,213787,14.9702661906462,395.253219325778,63.8,1.7,0.9,34.6,45243,2,30.33,80.53,6.18,47.1,74.2,0,0,36,1,238,1,52,1,3
"AZ",3,292,125922,7.8294227164395,231.889582439923,35.5,3.7,0.9,41.1,49260,0.7,24.63,58.29,19.55,45.2,63.5,0,0,36,1,238,1,52,1,3
"AZ",5,329,143476,2.9756843598663,229.306643619839,14.1,1.1,25.8,30.7,59460,1.6,27.58,70.31,-24.06,31.8,55.1,0,0,36,1,238,1,52,1,3
"AZ",7,229,54018,4.38407030438435,423.932763153023,18.7,0.6,16.1,50.2,43524,0.2,29.49,55.04,34.08,47.1,62.1,0,0,36,1,238,1,52,1,4
"AZ",9,85,38837,3.24436374756232,218.863454952751,33,1.8,12.5,33.6,51353,0.2,34.87,55.35,44.78,46.5,63.7,0,0,36,1,238,1,52,1,7
"OK",1,44,22194,14.9320028822331,198.251779760296,6.8,0.1,42.9,37.2,34695,0.1,44.37,35.81,59.06,59.6,58.4,0,0,0,0,51,1,37,1,6
"OK",101,177,67997,32.3871534363283,260.305601717723,6.2,10.4,17.6,37.9,43078,0.6,32.61,39,33.89,53.4,60.3,0,0,0,0,51,1,37,1,4
"OK",103,20,11131,5.87349668951105,179.678375707484,3.9,0.3,6.4,41.2,56117,0.6,33.6,49.55,57.07,48.7,59.2,0,0,0,0,51,1,37,1,6
"OK",105,20,10076,6.87565487610226,198.491464867011,3.1,2.5,15,42.4,43145,0.2,37.6,38.78,66,53.7,57.9,0,0,0,0,51,1,37,1,6
"OK",107,32,11993,7.48720354319868,266.822313015926,4,7.4,14.6,40.2,38411,0.1,34.85,42.09,53.54,56.4,60,0,0,0,0,51,1,37,1,6
"OK",109,1307,797434,434.323859145323,163.90071153224,17.4,14.8,2.6,34.6,54520,0.6,28.26,52.03,1.13,45.2,59.8,0,0,0,0,51,1,37,1,1
"OK",11,20,9429,3.92095261555211,212.111570686181,11.1,3.9,7.1,43.5,45792,0,33.54,32.92,62.75,48.8,58.8,0,0,0,0,51,1,37,1,6
"OK",111,83,38465,21.2940880148637,215.780579747823,4.2,8.1,13.9,39,42998,0.5,34.5,39.28,37.11,53.5,60.1,0,0,0,0,51,1,37,1,2
"OK",113,79,46963,8.07106383502794,168.217532951472,3.6,11.1,12.4,42.5,49103,0.2,33.94,37.42,39.53,50.5,58.2,0,0,0,0,51,1,37,1,2
"OK",115,70,31127,25.5262679238098,224.885147942301,5.7,1.1,17.7,38,39872,0.3,34.12,33.85,51.22,52.7,58.2,0,0,0,0,51,1,37,1,6
"OK",117,52,16376,11.1247886894757,317.537860283341,3.1,1,10.9,41.9,48009,0.2,40.23,36.71,57.53,51.3,59.1,0,0,0,0,51,1,37,1,2
"OK",119,76,81784,46.1044322553224,92.9277120219114,4.7,3.9,4,27.3,41603,0.8,26.34,51.61,23.31,41.5,59.4,0,0,0,0,51,1,37,1,4
"OK",121,78,43654,12.9104722761752,178.677784395473,5.1,2.8,5.9,40.3,46784,0.1,33.94,26.16,56.25,50.6,60.7,0,0,0,0,51,1,37,1,5
"OK",123,80,38284,20.5181928779879,208.964580503605,5.4,2.4,12.5,35.7,50392,0.7,29.09,60.33,43.66,49,60.6,0,0,0,0,51,1,37,1,7
"OK",125,131,72592,35.5777625513985,180.460656821688,5.2,3.4,13.9,37.7,49250,0.1,32.69,39.44,46,48.7,60.1,0,0,0,0,51,1,37,1,4
"OK",127,22,11096,3.06992200495176,198.269646719539,4,0.8,13.4,44.5,37692,0,36.6,39.06,70.65,52.1,60.9,0,0,0,0,51,1,37,1,9
"OK",129,12,3583,1.21230584302322,334.9148758024,7.2,0.2,5.7,40.6,51302,0.1,32.02,36.09,79.66,50.3,59,0,0,0,0,51,1,37,1,9
"OK",13,79,47995,20.4931318136573,164.600479216585,6,1.8,14.1,37.2,44212,0.3,32.91,45.94,56.47,48.8,62.5,0,0,0,0,51,1,37,1,6
"OK",131,194,92459,52.8283860750701,209.822732238073,4.8,1,12.4,39.1,65434,0,32.15,43.5,54.86,46.9,58.8,0,0,0,0,51,1,37,1,2
"OK",133,78,24258,14.8002267913588,321.543408360129,5.1,4.7,19.7,38.8,39373,0.3,38.16,47.97,46.31,52.3,60.1,0,0,0,0,51,1,37,1,7
"OK",135,56,41569,23.8283905827619,134.715773773726,4.2,1.8,19.7,40.8,40351,0.2,37.97,36.41,59,57.7,60.2,0,0,0,0,51,1,37,1,2
"OK",137,106,43143,19.1420808896784,245.694550680296,7.8,1.7,4.9,40.7,47214,0.1,37.8,37.79,65.1,53.5,61.1,0,0,0,0,51,1,37,1,4
"OK",139,34,19983,3.77973857997894,170.14462292949,45.9,2.4,1.3,33,52282,0.3,42.04,43.23,65.4,46.1,56.6,0,0,0,0,51,1,37,1,7
"OK",141,17,7250,3.21332922932538,234.48275862069,27,7.5,2.7,42.7,42280,1.1,34.59,48.23,54.62,51.8,62.3,0,0,0,0,51,1,37,1,6
"OK",143,1118,651552,441.17548777605,171.590295172143,12.7,9.9,4.7,35.7,55517,0.6,27.9,48.44,15.59,43.8,59.4,0,0,0,0,51,1,37,1,2
"OK",145,121,81289,55.855056739981,148.851628141569,6.2,3.5,8.6,38.8,62795,0.3,30.7,37.81,50.09,52.9,59.8,0,0,0,0,51,1,37,1,2
"OK",147,118,51527,47.8785791576005,229.006152114425,6,2.7,10.3,40.2,54997,0.1,29.5,34.69,48.02,45.7,58.1,0,0,0,0,51,1,37,1,4
"OK",149,23,10916,4.20171046744735,210.699890069623,9.8,1.3,1.6,39.1,53274,0,35.16,31.46,73.02,48.2,59.5,0,0,0,0,51,1,37,1,7
"OK",15,96,28762,8.6910895220503,333.773729226062,12.9,2.2,20.9,37.7,46592,0.4,37.44,44.64,44.05,52.9,59.8,0,0,0,0,51,1,37,1,6
"OK",151,18,8793,2.63897792959222,204.708290685773,7.3,2.7,1.4,33.4,54282,0,33.27,27.48,65.31,43.7,57.4,0,0,0,0,51,1,37,1,7
"OK",153,36,20211,6.27904576912405,178.120825293157,12.8,1.3,1.7,36.5,60147,0,42.08,23.15,72.01,46.9,57.4,0,0,0,0,51,1,37,1,7
"OK",17,185,148306,63.8668386173184,124.742087305975,9,2.8,3.9,35.9,72056,0.2,28.4,47.51,43.28,40.5,59.5,0,0,0,0,51,1,37,1,1
"OK",19,126,48111,22.5926448509444,261.894369271061,7.3,6.5,7.2,38.2,51419,0.2,37.97,35.31,52.51,51.4,61.6,0,0,0,0,51,1,37,1,5
"OK",21,79,48657,25.0779684667242,162.361016914319,7.2,1.3,32.8,35.3,42774,0.2,29.26,32.94,29.33,52,58.9,0,0,0,0,51,1,37,1,6
"OK",23,27,14672,7.35340068662449,184.0239912759,4.4,10.8,14.9,42,34489,1,35.82,45.65,62,55.7,62.1,0,0,0,0,51,1,37,1,7
"OK",25,2,2137,0.4496929130533,93.5891436593355,22.4,0.2,0.4,43.8,46328,0,24.67,36.06,85.39,51.2,55.1,0,0,0,0,51,1,37,1,9
"OK",27,437,284014,203.485397482101,153.865654509989,8.7,4.6,3.9,34.2,64016,0.3,24.28,52.65,14.07,44.1,60,0,0,0,0,51,1,37,1,1
"OK",29,15,5495,4.10555513602601,272.975432211101,4.7,0.2,9.9,42,40938,0.1,41.45,39.71,68.03,52.3,61.3,0,0,0,0,51,1,37,1,9
"OK",3,7,5702,2.54055366359953,122.763942476324,5.6,3.1,1.8,44.2,61852,0.2,32.78,26.45,77.19,48.2,58,0,0,0,0,51,1,37,1,9
"OK",31,198,120749,43.5990785628351,163.97651326305,13.1,15.5,4.4,33,52161,1.2,29.81,41.53,20.09,48.6,60.9,0,0,0,0,51,1,37,1,3
"OK",33,16,5666,3.45798356682964,282.386163078009,8,2.3,9,43.5,50885,0,29.14,54.97,67.03,49.7,62.1,0,0,0,0,51,1,37,1,3
"OK",35,18,14142,7.17269971161411,127.280441238863,3.7,3.1,21.3,42.1,43329,0,30.94,29.31,57.51,52.9,57.8,0,0,0,0,51,1,37,1,6
"OK",37,165,71522,29.0699776014973,230.698246693325,4.2,2.1,11.5,40.3,51318,0.2,35.27,41.71,54.8,48.7,59.3,0,0,0,0,51,1,37,1,2
"OK",39,104,29003,11.3252050430267,358.583594800538,18.3,3.1,3.4,31.4,49900,0.1,34.1,17.83,53.23,50.1,58.9,0,0,0,0,51,1,37,1,7
"OK",41,94,43009,22.5072331352105,218.558906275431,3.8,0.5,21.9,46.7,41696,0.1,36.6,31.71,58.48,54,58,0,0,0,0,51,1,37,1,6
"OK",43,14,4891,1.88912884863682,286.240032713147,7.5,0.2,4.7,39.2,52428,0,36.58,24.62,80.97,48.4,58,0,0,0,0,51,1,37,1,9
"OK",45,6,3859,1.20990372358387,155.480694480435,7.1,0.2,1.9,44.1,53245,0,33.45,30.81,81.47,49.8,57.6,0,0,0,0,51,1,37,1,9
"OK",47,139,61056,22.2708462953655,227.659853249476,12.4,2.4,1.7,35.8,54006,0.3,39.65,26.08,53.73,50.8,58.7,0,0,0,0,51,1,37,1,5
"OK",49,79,27711,13.3383871947005,285.085345169788,8.9,2.2,5.3,39.3,47125,0.1,39.1,43.55,64.21,50.9,60.7,0,0,0,0,51,1,37,1,6
"OK",5,27,13758,5.44570876384047,196.249454862625,3.5,3.6,10.1,40.2,39316,0.1,33.6,34.78,70.37,54.3,61.6,0,0,0,0,51,1,37,1,9
"OK",51,130,55834,19.5882196626574,232.833040799513,5.8,2.3,4.7,39.2,60875,0.1,33.08,42.45,62.31,46,60.2,0,0,0,0,51,1,37,1,1
"OK",53,7,4333,1.67174374044608,161.550888529887,5,0.9,1.6,42.6,57727,0,35.26,25.95,73.5,49.4,58.1,0,0,0,0,51,1,37,1,9
"OK",55,22,5712,3.44981653145499,385.15406162465,11.4,6.3,2.8,40.4,41488,0,27.8,36.73,64.72,50.9,61,0,0,0,0,51,1,37,1,7
"OK",57,6,2653,1.9065866388675,226.159065209197,29.1,9.4,0.4,40.6,48344,0,25.1,34.04,61.09,52.2,61.7,0,0,0,0,51,1,37,1,9
"OK",59,8,3688,1.37104470049566,216.919739696312,22.3,0,0.4,39.7,46154,0,33.38,28.06,80.09,47,57.3,0,0,0,0,51,1,37,1,9
"OK",61,17,12627,8.45344121007079,134.632137483171,4.4,0.7,9.1,41,42348,0,34.86,30.56,67.45,54.4,60.7,0,0,0,0,51,1,37,1,6
"OK",63,29,13279,6.3731965493979,218.389939001431,5.6,5.7,21.2,39.4,39365,0.3,34.75,51.61,60.86,55.1,60.5,0,0,0,0,51,1,37,1,7
"OK",65,56,24530,11.7997335162229,228.291887484713,24.1,6.5,1.5,34.1,49703,0,34.56,41.39,57.73,47.5,62,0,0,0,0,51,1,37,1,7
"OK",67,17,6002,3.05338698182081,283.23892035988,10.6,1.4,5.6,41.5,39895,0,40.48,50.64,71.57,58.2,62.2,0,0,0,0,51,1,37,1,8
"OK",69,37,11085,6.65570449420415,333.784393324312,5.4,1.8,6.9,40.1,41332,0.5,36.4,37.64,63.59,54,61.4,0,0,0,0,51,1,37,1,9
"OK",7,6,5311,1.12990213773342,112.973074750518,23.8,0.6,1.4,39,52349,0.2,34.21,38.62,81.63,46.1,56.8,0,0,0,0,51,1,37,1,9
"OK",71,128,43538,18.2798701321914,293.996049428086,8,2,8.2,38.4,46809,0.2,36.65,42.12,50.98,50.4,58.5,0,0,0,0,51,1,37,1,5
"OK",73,41,15765,6.77769921464948,260.069774817634,15.9,1.2,2.9,37.7,57777,0,38.02,62.09,72.19,44.6,59.4,0,0,0,0,51,1,37,1,6
"OK",75,26,8708,3.31223578857487,298.576022048691,11.8,3.4,4.7,42.9,38019,0,32.58,41.74,57.6,51.5,60.7,0,0,0,0,51,1,37,1,6
"OK",77,13,10073,5.38593086231174,129.057877494292,3.8,1.1,20.4,41.3,44214,0.1,35.57,24.78,62.96,53.7,60.5,0,0,0,0,51,1,37,1,7
"OK",79,67,49853,12.1103690975085,134.395121657674,7,1.9,10.9,39.4,40677,0.1,38.18,35.6,63.36,49.6,60.1,0,0,0,0,51,1,37,1,2
